Course ID,Course Full Name,summary,summary_lower,parsed_duration_hours,duration_parse_confidence,parsed_prerequisite_text,mapped_prerequisite_course_id,prerequisite_map_note,parsed_grade_hint,parsed_audience_text
12494,Banking_BOI - AML/KYC - NCOBSME,,,2.0,0.2,,,,,
12495,Banking_BOI - AML/KYC - ROI BBR,,,2.0,0.2,,,,,
12496,Banking_BOI - AML/KYC - SME NIA,,,2.0,0.2,,,,,
12497,Banking_BOI - AML/KYC - Trade Finance,,,2.0,0.2,,,,,
12498,Banking_BOI - AML/KYC - UK BBR,,,2.0,0.2,,,,,
12499,Banking_BOI - AML/KYC - UK Sole trader,,,2.0,0.2,,,,,
12500,Banking_BOI - BBLS - Credit Review,,,2.0,0.2,,,,,
12501,Banking_BOI - BBLS - Customer Financial Analysis,,,2.0,0.2,,,,,
12502,Banking_BOI - BBLS - Exposure Aggregation,,,2.0,0.2,,,,,
12503,Banking_BOI - BBLS - Inbox Management,,,2.0,0.2,,,,,
12504,Banking_BOI - BBLS - Information Gathering,,,2.0,0.2,,,,,
12505,Banking_BOI - BBLS - LDC,,,2.0,0.2,,,,,
12506,Banking_BOI - BBLS - MI MRT,,,2.0,0.2,,,,,
12507,Banking_BOI - BBLS - Post DM,,,2.0,0.2,,,,,
12508,Banking_BOI - BBCS - Recoding,,,2.0,0.2,,,,,
12509,Banking_BOI - BIF - KYC,,,2.0,0.2,,,,,
12510,Banking_BOI - BIF - AF,,,2.0,0.2,,,,,
12511,Banking_BOI - CCR - Enquiry,,,2.0,0.2,,,,,
12512,Banking_BOI - CCR Log,,,2.0,0.2,,,,,
12513,Banking_BOI - CCR - PPSN Verification,,,2.0,0.2,,,,,
12514,Banking_BOI - DSR,,,2.0,0.2,,,,,
12515,Life - Life Claims - CWA ,,,2.0,0.2,,,,,
12516,Life - Life Claims - Lumico,,,2.0,0.2,,,,,
12517,Life - PIC/5STAR/STD - Claims,,,2.0,0.2,,,,,
12518,Life - Commonwealth Policy Holder Service,,,2.0,0.2,,,,,
12519,Life - EFL Financial/Non Financial,,,2.0,0.2,,,,,
12520,Life - EFL New Business,,,2.0,0.2,,,,,
12521,Life - FGL PHS Financial,,,2.0,0.2,,,,,
12522,Life - FGL Life New Business,,,2.0,0.2,,,,,
12523,Life - JNL / Swiss Re Financial,,,2.0,0.2,,,,,
12524,Life - JNL / Swiss Re Non Financial,,,2.0,0.2,,,,,
12525,Life - Legacy Policy Holder Service,,,2.0,0.2,,,,,
12526,Life - Lumico Financial,,,2.0,0.2,,,,,
12527,Life - Lumico Non Financial,,,2.0,0.2,,,,,
12528,Life - Met Direct/Metlife Citistreet Policy Holder Service,,,2.0,0.2,,,,,
12529,Life - MetLife Worksite,,,2.0,0.2,,,,,
12530,Life - PAC Life Policy Holder Service,,,2.0,0.2,,,,,
12531,Life - Premium Accounting,,,2.0,0.2,,,,,
12532,Life - General Accounting,,,2.0,0.2,,,,,
12533,Life - Claims Metlife NIGO,,,2.0,0.2,,,,,
12534,Life - QA team,,,2.0,0.2,,,,,
12535,Life - LFG Policy Holder Services,,,2.0,0.2,,,,,
12536,Life - Metlife Health Claims Wellness,,,2.0,0.2,,,,,
12537,Life - Metlife Group Setup,,,2.0,0.2,,,,,
12538,Life - Sunlife Policy Holder Service,,,2.0,0.2,,,,,
12539,Life - Standard / MetLife Web DE,,,2.0,0.2,,,,,
12540,Life - FGL PHS Non-Financial,,,2.0,0.2,,,,,
12541,Life - Metlife Health Claims Set up,,,2.0,0.2,,,,,
12542,Life - FGL Annuity New Business (Data Entry),,,2.0,0.2,,,,,
12543,Life - FGL Annuity New Business (Policy Issuance),,,2.0,0.2,,,,,
12544,Life - Life Claims - JNL/SR,,,2.0,0.2,,,,,
12545,Life - Metlife claims HI Payment,,,2.0,0.2,,,,,
12546,Life - 5 Star Process,,,2.0,0.2,,,,,
12547,Life - MIS,,,2.0,0.2,,,,,
12548,Payer Adjudication - Ameriflex,,,2.0,0.2,,,,,
12549,Payer Adjudication - AvMed,,,2.0,0.2,,,,,
12550,Payer Adjudication - BCBS,,,2.0,0.2,,,,,
12551,Payer Adjudication - CHPW,,,2.0,0.2,,,,,
12552,Payer Adjudication - HPHC,,,2.0,0.2,,,,,
12553,Payer Adjudication - KPIC,,,2.0,0.2,,,,,
12554,Payer Adjudication - NAMM,,,2.0,0.2,,,,,
12555,Payer Adjudication - Delta Audit services,,,2.0,0.2,,,,,
12556,Payer Adjudication - Wellcare,,,2.0,0.2,,,,,
12557,Payer Adjudication - Centene - Xcelys,,,2.0,0.2,,,,,
12558,Payer Adjudication - Centene - Amisys,,,2.0,0.2,,,,,
12559,Payer Adjudication - Centene - Meridian,,,2.0,0.2,,,,,
12560,Payer Adjudication - UMR,,,2.0,0.2,,,,,
12561,Payer - CredSimple,,,2.0,0.2,,,,,
12562,Payer Others - BCBS - Membership,,,2.0,0.2,,,,,
12563,Payer Others - BCBS - Network Management,,,2.0,0.2,,,,,
12564,Payer Others - CHPW HIP,,,2.0,0.2,,,,,
12565,Payer Others - CHPW Provider Maintenance,,,2.0,0.2,,,,,
12566,Payer Others - HPHC - PPC Enrollment,,,2.0,0.2,,,,,
12567,Payer Others - HPHC - Processing,,,2.0,0.2,,,,,
12568,Payer Others - HPHC UAT,,,2.0,0.2,,,,,
12569,Payer Others - KPIC,,,2.0,0.2,,,,,
12570,Payer Others - UHC,,,2.0,0.2,,,,,
12571,Payer Others - UMR Payer Audit,,,2.0,0.2,,,,,
12579,Provider Medical Coding - ARI,,,2.0,0.2,,,,,
12580,Conifer TP - Adjustments,,,2.0,0.2,,,,,
12581,Conifer TP - ARM ARF Non Voice - CHI,,,2.0,0.2,,,,,
12582,Conifer TP - ARM ARF Non Voice - Non CHI,,,2.0,0.2,,,,,
12583,Conifer TP - ARM CB Non Voice - Non CHI,,,2.0,0.2,,,,,
12584,Conifer TP - ARM CB Non Voice - CHI,,,2.0,0.2,,,,,
12585,Conifer TP - AWP,,,2.0,0.2,,,,,
12586,Conifer TP - CB (Credit Balance),,,2.0,0.2,,,,,
12587,Conifer TP - CMSU,,,2.0,0.2,,,,,
12588,Conifer TP - CHI CMSU,,,2.0,0.2,,,,,
12589,Conifer TP - DRP,,,2.0,0.2,,,,,
12590,Conifer TP -EOB - CHI,,,2.0,0.2,,,,,
12591,Conifer TP -EOB - Non CHI,,,2.0,0.2,,,,,
12592,Conifer TP - NPAC,,,2.0,0.2,,,,,
12593,Conifer TP -Projects,,,2.0,0.2,,,,,
12594,Conifer TP - RAC,,,2.0,0.2,,,,,
12595,Conifer TP - TBI (To Be Indexed),,,2.0,0.2,,,,,
12596,Conifer TP - Tenet TPR (Total Patient Responsibility),,,2.0,0.2,,,,,
12597,OBPS TP - ALN,,,2.0,0.2,,,,,
12598,OBPS TP - New Team,,,2.0,0.2,,,,,
12599,OBPS TP - BSI,,,2.0,0.2,,,,,
12600,OBPS TP - ERI,,,2.0,0.2,,,,,
12601,CS Refrehser Test MHP charge (2023_August_Week III),"Please read carefully the below instructions before beginning the assessment  1.Once begun, the assessment quiz must be completed within the specified time.  2.After launching the test, please click on the “Right Navigation” arrow to check the timer which can be found next to your name.  3.The timer will begin as soon as you press ""Attempt Quiz Now"" / ""Re-attempt Quiz"" and it cannot be stopped or paused.  4.The test comprises of 10 questions that should be completed within 45 minutes.  5.There is negative marks for multiple correct answer questions.  6.Any answer could be modified any number of times until the final ‘SUBMIT’ button for the test is pressed or before the stipulated test time limit is over.  7.When you complete the test, click on 'Finish Attempt' button followed by 'Submit all and finish'.  8.REMEMBER: The test will automatically be ‘submitted’ when the timer ends.  9.Your result will be displayed upon completion of the Assessment.  10.Review the questions & answers immediately as unless the trainer enables ‘Review test’ option, you will not be able to review the Q&As.  11.Please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.  12.To pass the test, you must score a minimum of 90%.    ","please read carefully the below instructions before beginning the assessment  1.once begun, the assessment quiz must be completed within the specified time.  2.after launching the test, please click on the “right navigation” arrow to check the timer which can be found next to your name.  3.the timer will begin as soon as you press ""attempt quiz now"" / ""re-attempt quiz"" and it cannot be stopped or paused.  4.the test comprises of 10 questions that should be completed within 45 minutes.  5.there is negative marks for multiple correct answer questions.  6.any answer could be modified any number of times until the final ‘submit’ button for the test is pressed or before the stipulated test time limit is over.  7.when you complete the test, click on 'finish attempt' button followed by 'submit all and finish'.  8.remember: the test will automatically be ‘submitted’ when the timer ends.  9.your result will be displayed upon completion of the assessment.  10.review the questions & answers immediately as unless the trainer enables ‘review test’ option, you will not be able to review the q&as.  11.please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.  12.to pass the test, you must score a minimum of 90%.    ",2.0,0.2,,,,,
12602,OBPS TP - IPMS,,,2.0,0.2,,,,,
12603,OBPS TP - IPS,,,2.0,0.2,,,,,
12604,OBPS TP - Medclaim,,,2.0,0.2,,,,,
12605,OBPS TP - Medicorp,,,2.0,0.2,,,,,
12606,OBPS TP - MMSW,,,2.0,0.2,,,,,
12607,OBPS TP - Pickaway,,,2.0,0.2,,,,,
12608,OBPS TP - PRC,,,2.0,0.2,,,,,
12609,OBPS TP - PSA,,,2.0,0.2,,,,,
12610,OBPS TP - PSI,,,2.0,0.2,,,,,
12611,OBPS TP - Zotec Billing,,,2.0,0.2,,,,,
12616,Banking_BOI - AML/KYC - Account closure,,,2.0,0.2,,,,,
12617,Banking_BOI - AML/KYC - Alert monitoring,,,2.0,0.2,,,,,
12618,Banking_BOI - AML/KYC - Batch Screening,,,2.0,0.2,,,,,
12619,Banking_BOI - AML/KYC - Campus account opening,,,2.0,0.2,,,,,
12620,Banking_BOI - AML/KYC - EDD - Personal,,,2.0,0.2,,,,,
12621,Banking_BOI - AML/KYC - EDD - Non-Personal,,,2.0,0.2,,,,,
12622,Banking_BOI - AML/KYC - NCOB Corporate,,,2.0,0.2,,,,,
12623,Banking_BOI - AML/KYC - NCOBMedium Business,,,2.0,0.2,,,,,
12624,Banking_BOI - AML/KYC - NCOB P&ST,,,2.0,0.2,,,,,
12625,Banking_BOI - AML/KYC - NCOBSME,,,2.0,0.2,,,,,
12626,Banking_BOI - AML/KYC - ROI BBR,,,2.0,0.2,,,,,
12627,Banking_BOI - AML/KYC - NIA NCOB,,,2.0,0.2,,,,,
12628,Banking_BOI - AML/KYC - Trade Finance,,,2.0,0.2,,,,,
12629,Banking_BOI - AML/KYC - UK BBR,,,2.0,0.2,,,,,
12630,Banking_BOI - AML/KYC - UK Sole trader,,,2.0,0.2,,,,,
12631,Banking_BOI - BBLS - Credit Review,,,2.0,0.2,,,,,
12632,Banking_BOI - BBLS - Customer Financial Analysis,,,2.0,0.2,,,,,
12633,Banking_BOI - BBLS - Exposure Aggregation,,,2.0,0.2,,,,,
12634,Banking_BOI - BBLS - Inbox Management,,,2.0,0.2,,,,,
12635,Banking_BOI - BBLS - Information Gathering,,,2.0,0.2,,,,,
12636,Banking_BOI - BBLS - LDC,,,2.0,0.2,,,,,
12637,Banking_BOI - BBLS - MI MRT,,,2.0,0.2,,,,,
12638,Banking_BOI - BBLS - Post DM,,,2.0,0.2,,,,,
12639,Banking_BOI - BBCS - Recoding,,,2.0,0.2,,,,,
12640,Banking_BOI - BIF - KYC,,,2.0,0.2,,,,,
12641,Banking_BOI - BIF - AF,,,2.0,0.2,,,,,
12642,Banking_BOI - CCR - Enquiry,,,2.0,0.2,,,,,
12643,Banking_BOI - CCR Log,,,2.0,0.2,,,,,
12644,Banking_BOI - CCR - PPSN Verification,,,2.0,0.2,,,,,
12645,Banking_BOI - DSR,,,2.0,0.2,,,,,
12646,Conifer AR - AR Collections (ARC),"1.Once begun, the assessment quiz must be completed within the specified time.        2.After launching the test, please click on the “Right Navigation” arrow to check the timer which can be found next to your name.        3.The timer will begin as soon as you press ""Attempt Quiz Now"" / ""Re-attempt Quiz"" and it cannot be stopped or paused.        4.The test comprises of 12 questions that should be completed within 60 minutes.        5.There is negative marks for multiple correct answer questions.        6.Any answer could be modified any number of times until the final ‘SUBMIT’ button for the test is pressed or before the stipulated test time limit is over.        7.When you complete the test, click on 'Finish Attempt' button followed by 'Submit all and finish'.        8.REMEMBER: The test will automatically be ‘submitted’ when the timer ends.        9.Your result will be displayed upon completion of the Assessment.        10.Review the questions & answers immediately as unless the trainer enables ‘Review test’ option, you will not be able to review the Q&As.        11.Please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.        12.To pass the test, you must score a minimum of 90%","1.once begun, the assessment quiz must be completed within the specified time.        2.after launching the test, please click on the “right navigation” arrow to check the timer which can be found next to your name.        3.the timer will begin as soon as you press ""attempt quiz now"" / ""re-attempt quiz"" and it cannot be stopped or paused.        4.the test comprises of 12 questions that should be completed within 60 minutes.        5.there is negative marks for multiple correct answer questions.        6.any answer could be modified any number of times until the final ‘submit’ button for the test is pressed or before the stipulated test time limit is over.        7.when you complete the test, click on 'finish attempt' button followed by 'submit all and finish'.        8.remember: the test will automatically be ‘submitted’ when the timer ends.        9.your result will be displayed upon completion of the assessment.        10.review the questions & answers immediately as unless the trainer enables ‘review test’ option, you will not be able to review the q&as.        11.please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.        12.to pass the test, you must score a minimum of 90%",2.0,0.2,,,,,
12647,Conifer AR - ARM ARF (Voice) - Non CHI,,,2.0,0.2,,,,,
12648,Conifer AR - ARM TD (Voice) - Non CHI,,,2.0,0.2,,,,,
12649,Conifer AR - AR Collections (ARC),,,2.0,0.2,,,,,
12650,Conifer AR - ARM TD (Voice) - CHI,,,2.0,0.2,,,,,
12651,Conifer AR - ARM TD (Voice) - Non CHI,,,2.0,0.2,,,,,
12652,Conifer AR - ARM ARF (Voice) - CHI,,,2.0,0.2,,,,,
12653,Conifer AR - ARM ARF (Voice) - Non CHI,,,2.0,0.2,,,,,
12654,Risk Management Micro Course,,,2.0,0.2,,,,,
12656,NLCI - Application System 400 (AS/400) Level 1,"<p><b><span lang=""EN-US""></span></b></p><p><b><span lang=""EN-US""></span></b></p><p><b><span lang=""EN-US"">Course Summary:</span></b><br></p><p><span lang=""EN-US""><span lang=""EN-US""></span></span></p><p>This certification program, provides an opportunity for team members to gain knowledge in iSeries AS/400 (System i). This certification program is for all team members in Application Services practice working on any AS/400 Projects and are in Grades 5 and above.&nbsp; We encourage other team members too to take up this AS/400 Level 1 certification.</p><p></p><p><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><b><span lang=""EN-US"">Learning Objectives:<br></span></b></span></span></span></span></span></span>In this module, you will gain knowledge in below topics:</p><p></p><ul><li>Introduction to AS/400 Concepts</li><li>DB2 (AS/400 Database) Files</li><li>Control Language (CL/400)</li><li>Display Files and Screen Design</li><li>Cobol/400, ILE Cobol</li><li>RPG/400</li></ul><p></p><p></p><p></p><p><span lang=""EN-US""><span lang=""EN-US""><b><span lang=""EN-US"">Pre-requisites:<br></span></b></span></span>Employees must have Basic programming knowledge &amp; database skills.</p><p></p><p><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><b><span lang=""EN-US"">Intended Audience:<br></span></b></span></span></span></span>Open to all</p><p><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><b>Mode of Learning:<br></b></span></span></span></span></span></span>e-Learning modules</p><p><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><b>Mode of Assessment:<br></b></span></span></span></span></span></span>Online Quiz</p>","<p><b><span lang=""en-us""></span></b></p><p><b><span lang=""en-us""></span></b></p><p><b><span lang=""en-us"">course summary:</span></b><br></p><p><span lang=""en-us""><span lang=""en-us""></span></span></p><p>this certification program, provides an opportunity for team members to gain knowledge in iseries as/400 (system i). this certification program is for all team members in application services practice working on any as/400 projects and are in grades 5 and above.&nbsp; we encourage other team members too to take up this as/400 level 1 certification.</p><p></p><p><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><b><span lang=""en-us"">learning objectives:<br></span></b></span></span></span></span></span></span>in this module, you will gain knowledge in below topics:</p><p></p><ul><li>introduction to as/400 concepts</li><li>db2 (as/400 database) files</li><li>control language (cl/400)</li><li>display files and screen design</li><li>cobol/400, ile cobol</li><li>rpg/400</li></ul><p></p><p></p><p></p><p><span lang=""en-us""><span lang=""en-us""><b><span lang=""en-us"">pre-requisites:<br></span></b></span></span>employees must have basic programming knowledge &amp; database skills.</p><p></p><p><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><b><span lang=""en-us"">intended audience:<br></span></b></span></span></span></span>open to all</p><p><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><b>mode of learning:<br></b></span></span></span></span></span></span>e-learning modules</p><p><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><b>mode of assessment:<br></b></span></span></span></span></span></span>online quiz</p>",2.0,0.2,"<br></span></b></span></span>Employees must have Basic programming knowledge &amp; database skills.</p><p></p><p><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><b><span lang=""EN-US"">Intended Audience:<br></span></b></span></span></span></span>Open to all</p><p><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><b>Mode of Learning:<br></b></span></span></span></span></span></span>e-Learning modules</p><p><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><b>Mode of Assessment:<br></b></span></span></span></span></span></span>Online Quiz</p>",387.0,Mapped to catalog course 'Assessment' (score=1.00).,1+,"<br></span></b></span></span></span></span>Open to all</p><p><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><b>Mode of Learning:<br></b></span></span></span></span></span></span>e-Learning modules</p><p><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><b>Mode of Assessment:<br></b></span></span></span></span></span></span>Online Quiz</p>"
